"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0071560","cellular response to transforming growth factor beta stimulus","18/744","281/28832",0.0640569395017794,2.48237860176788,4.06403601370817,0.000408649926920289,0.00247142882923597,0.00138349443912396,"Acta2/Ccl2/Cldn1/Col1a1/Col3a1/Col4a2/Ctsk/Dcstamp/Il17rd/Il4/Itga8/Ltbp4/Nrros/Ppara/Smad9/Spi1/Tgfbr3/Thbs1",18
"GO:1902905","positive regulation of supramolecular fiber organization","14/744","189/28832",0.0740740740740741,2.87056949422541,4.19905352564241,0.000421142112604202,0.00254393958711512,0.00142408562634156,"Carmil1/Ccl11/Ccl24/Cdc42ep2/Clip1/Gda/Limch1/Mapt/Numa1/Pycard/Rgcc/Scin/Sorbs3/Tnxb",14
"GO:0071496","cellular response to external stimulus","10/744","106/28832",0.0943396226415094,3.65591397849462,4.45846407798959,0.000423378233990913,0.00255439883249345,0.00142994066357636,"Bmp6/Cd40/Chek1/Col1a1/Gclc/Gja1/Il33/Piezo2/Ptger4/Tlr4",10
"GO:0032868","response to insulin","21/744","356/28832",0.0589887640449438,2.28597317868793,3.97350103184466,0.000424790690593027,0.00255986961402608,0.00143300318180004,"Ccl2/Col1a1/Cry2/Ctsk/Egr2/Fbp1/Flt1/Flt4/Gclc/H2az1/Il10/Kdr/Klf15/Lpin2/Pdk4/Ppara/Ret/Socs1/Socs3/Tns2/Trarg1",21
"GO:0046394","carboxylic acid biosynthetic process","20/744","331/28832",0.0604229607250755,2.34155215541045,3.99528184480151,0.000425775802787433,0.0025627551887158,0.00143461851317826,"Aass/Acacb/Acsm1/Aldh1a3/Atp2b4/Ces1g/Cyp4a32/Cyp7b1/Dhrs9/Fabp5/Gatm/Gsto1/Kynu/Ldhc/Nr1d1/Pdk4/Per2/Ptges/Tbxas1/Ubr4",20
"GO:0098739","import across plasma membrane","15/744","212/28832",0.0707547169811321,2.74193548387097,4.14305877433216,0.000433490143185572,0.00260608919810613,0.00145887669140587,"Adrb2/Arg1/Arg2/Fxyd2/Ifng/Lcn2/P2rx1/Per2/Rgs4/Scnn1a/Slc5a1/Slc6a20a/Slc6a9/Slc7a11/Thbs1",15
"GO:0000768","syncytium formation by plasma membrane fusion","8/744","70/28832",0.114285714285714,4.42887864823349,4.67463285219982,0.00043631528669355,0.00261376092454763,0.00146317128841985,"Adam8/Ccl8/Cxcl10/Dcstamp/Il4/Ocstamp/Trem2/Tyrobp",8
"GO:0032663","regulation of interleukin-2 production","8/744","70/28832",0.114285714285714,4.42887864823349,4.67463285219982,0.00043631528669355,0.00261376092454763,0.00146317128841985,"Ccr2/Clec7a/Il1a/Irf4/Lilrb4a/Malt1/Sftpd/Sptbn1",8
"GO:0140253","cell-cell fusion","8/744","70/28832",0.114285714285714,4.42887864823349,4.67463285219982,0.00043631528669355,0.00261376092454763,0.00146317128841985,"Adam8/Ccl8/Cxcl10/Dcstamp/Il4/Ocstamp/Trem2/Tyrobp",8
"GO:0002824","positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","13/744","168/28832",0.0773809523809524,2.99871991807476,4.22857556907008,0.000441569335321981,0.00264210871796675,0.00147904025219208,"Brd4/C3/Ccr2/Cd40/Clec7a/Fcer1g/Ifng/Il4/Il6/Malt1/Tfrc/Tnfsf13b/Trem2",13
"GO:0071772","response to BMP","14/744","190/28832",0.0736842105263158,2.85546123372948,4.1762157594761,0.000444097080683366,0.00265096630002264,0.00148399868569963,"Acvr2b/Bmp6/Fst/Gpr155/Kdr/Nanog/Nfix/Notch1/Numa1/Rgma/Smad9/Tgfbr3/Tnfaip6/Vstm2a",14
"GO:0071773","cellular response to BMP stimulus","14/744","190/28832",0.0736842105263158,2.85546123372948,4.1762157594761,0.000444097080683366,0.00265096630002264,0.00148399868569963,"Acvr2b/Bmp6/Fst/Gpr155/Kdr/Nanog/Nfix/Notch1/Numa1/Rgma/Smad9/Tgfbr3/Tnfaip6/Vstm2a",14
"GO:0051304","chromosome separation","9/744","88/28832",0.102272727272727,3.9633431085044,4.53112022384533,0.000449021306293297,0.00267720359535532,0.00149868620239484,"Knl1/Kntc1/Numa1/Ska1/Spc24/Spc25/Spdl1/Trip13/Ube2c",9
"GO:0035924","cellular response to vascular endothelial growth factor stimulus","10/744","107/28832",0.0934579439252336,3.62174655813486,4.42189564605505,0.000456423357785329,0.00270976940753165,0.00151691639357758,"Atp2b4/Cd63/Dll4/Flt1/Flt4/Jcad/Kdr/Notch1/Ret/Sema6a",10
"GO:0046888","negative regulation of hormone secretion","10/744","107/28832",0.0934579439252336,3.62174655813486,4.42189564605505,0.000456423357785329,0.00270976940753165,0.00151691639357758,"Adra2a/Cry2/Ffar2/Fgf23/Gja1/Gnao1/Il6/Kalrn/Lif/Osm",10
"GO:0009595","detection of biotic stimulus","6/744","39/28832",0.153846153846154,5.96195202646816,5.046581816776,0.000456624516915152,0.00270976940753165,0.00151691639357758,"Casp4/Cd209b/Clec7a/Pglyrp1/Tlr4/Trem2",6
"GO:0055094","response to lipoprotein particle","6/744","39/28832",0.153846153846154,5.96195202646816,5.046581816776,0.000456624516915152,0.00270976940753165,0.00151691639357758,"Adtrp/Cd68/Ces1g/Fcer1g/Tlr4/Trem2",6
"GO:0090279","regulation of calcium ion import","7/744","54/28832",0.12962962962963,5.02349661489446,4.8164397133467,0.000457203764108836,0.00271002980552568,0.00151706216317144,"Ace/Adrb2/Ccl12/Lgals3/P2rx1/Pkd2/Stc1",7
"GO:0014897","striated muscle hypertrophy","11/744","127/28832",0.0866141732283465,3.35653204639743,4.33163992085502,0.000464500734144953,0.00274684896757214,0.00153767335995845,"Acacb/Adra1a/Akap13/Atp2b4/Igf1/Klf15/Myh7/Notch1/Ppara/Rgs4/Ryr2",11
"GO:0048145","regulation of fibroblast proliferation","11/744","127/28832",0.0866141732283465,3.35653204639743,4.33163992085502,0.000464500734144953,0.00274684896757214,0.00153767335995845,"Ccna2/Cd300a/Cdc6/Fn1/Ifi30/Ifng/Igf1/Il13/Lif/Smarca2/Socs1",11
"GO:0030194","positive regulation of blood coagulation","5/744","26/28832",0.192307692307692,7.45244003308519,5.35704242096121,0.00047332386861693,0.00279250049293578,0.00156322887291961,"Emilin2/F7/Plau/St3gal4/Thbs1",5
"GO:1900048","positive regulation of hemostasis","5/744","26/28832",0.192307692307692,7.45244003308519,5.35704242096121,0.00047332386861693,0.00279250049293578,0.00156322887291961,"Emilin2/F7/Plau/St3gal4/Thbs1",5
"GO:0002638","negative regulation of immunoglobulin production","4/744","15/28832",0.266666666666667,10.3340501792115,5.88501115201036,0.000478423186900378,0.00281602113033688,0.0015763956170573,"Fcgr2b/Il13ra2/Il33/Lilrb4a",4
"GO:0032308","positive regulation of prostaglandin secretion","4/744","15/28832",0.266666666666667,10.3340501792115,5.88501115201036,0.000478423186900378,0.00281602113033688,0.0015763956170573,"Il1a/P2ry2/Ptges/Tnfsf11",4
"GO:0071715","icosanoid transport","8/744","71/28832",0.112676056338028,4.36650007572316,4.62233826811188,0.000480764762129258,0.00282651710325006,0.00158227121419642,"Abcc3/Ace/Cyp4a32/Il1a/P2ry2/Pla2r1/Ptges/Tnfsf11",8
"GO:2000242","negative regulation of reproductive process","9/744","89/28832",0.101123595505618,3.91881116346502,4.4883929039779,0.000488292003775904,0.00286744097809005,0.00160518021023902,"Gja1/Igf1/Il1a/Knl1/Lif/Osm/Prdx4/Timp1/Trip13",9
"GO:0031343","positive regulation of cell killing","10/744","108/28832",0.0925925925925926,3.58821186778176,4.38576296170818,0.000491581301137618,0.00288341198882807,0.00161412070825452,"Arg1/Ccl2/Ccr5/Clec7a/Cxcl1/Ifng/Il21/Itgam/Spi1/Tyrobp",10
"GO:0002714","positive regulation of B cell mediated immunity","7/744","55/28832",0.127272727272727,4.93216031280547,4.75056991977859,0.000512362165676762,0.00296747972843909,0.00166118144044543,"C3/Cd40/Fcer1g/Ifng/Il4/Tfrc/Trem2",7
"GO:0002891","positive regulation of immunoglobulin mediated immune response","7/744","55/28832",0.127272727272727,4.93216031280547,4.75056991977859,0.000512362165676762,0.00296747972843909,0.00166118144044543,"C3/Cd40/Fcer1g/Ifng/Il4/Tfrc/Trem2",7
"GO:0030834","regulation of actin filament depolymerization","7/744","55/28832",0.127272727272727,4.93216031280547,4.75056991977859,0.000512362165676762,0.00296747972843909,0.00166118144044543,"Capg/Carmil1/Plekhh2/Scin/Sptan1/Sptbn1/Tmod1",7
"GO:0032965","regulation of collagen biosynthetic process","7/744","55/28832",0.127272727272727,4.93216031280547,4.75056991977859,0.000512362165676762,0.00296747972843909,0.00166118144044543,"Adora2b/Ccl2/Fn1/Il6/Inhba/Notch1/Rgcc",7
"GO:0033046","negative regulation of sister chromatid segregation","7/744","55/28832",0.127272727272727,4.93216031280547,4.75056991977859,0.000512362165676762,0.00296747972843909,0.00166118144044543,"Knl1/Kntc1/Ska1/Spc24/Spc25/Spdl1/Trip13",7
"GO:0033048","negative regulation of mitotic sister chromatid segregation","7/744","55/28832",0.127272727272727,4.93216031280547,4.75056991977859,0.000512362165676762,0.00296747972843909,0.00166118144044543,"Knl1/Kntc1/Ska1/Spc24/Spc25/Spdl1/Trip13",7
"GO:0045841","negative regulation of mitotic metaphase/anaphase transition","7/744","55/28832",0.127272727272727,4.93216031280547,4.75056991977859,0.000512362165676762,0.00296747972843909,0.00166118144044543,"Knl1/Kntc1/Ska1/Spc24/Spc25/Spdl1/Trip13",7
"GO:0061383","trabecula morphogenesis","7/744","55/28832",0.127272727272727,4.93216031280547,4.75056991977859,0.000512362165676762,0.00296747972843909,0.00166118144044543,"Col1a1/Dll4/Hey1/Notch1/S1pr1/Tgfbr3/Thbs3",7
"GO:0071174","mitotic spindle checkpoint signaling","7/744","55/28832",0.127272727272727,4.93216031280547,4.75056991977859,0.000512362165676762,0.00296747972843909,0.00166118144044543,"Knl1/Kntc1/Ska1/Spc24/Spc25/Spdl1/Trip13",7
"GO:1904407","positive regulation of nitric oxide metabolic process","7/744","55/28832",0.127272727272727,4.93216031280547,4.75056991977859,0.000512362165676762,0.00296747972843909,0.00166118144044543,"Aif1/Clec7a/Ifng/Il6/Pkd2/Tlr4/Tmem106a",7
"GO:2000816","negative regulation of mitotic sister chromatid separation","7/744","55/28832",0.127272727272727,4.93216031280547,4.75056991977859,0.000512362165676762,0.00296747972843909,0.00166118144044543,"Knl1/Kntc1/Ska1/Spc24/Spc25/Spdl1/Trip13",7
"GO:0090287","regulation of cellular response to growth factor stimulus","20/744","336/28832",0.0595238095238095,2.30670762928827,3.92113709642887,0.000514620356170494,0.00297715227764005,0.00166659608879515,"Atp2b4/Cd63/Fam20c/Fst/Gpr155/Il17rd/Il4/Itga8/Jcad/Kdr/Nanog/Notch1/Nrros/Numa1/Ppara/Rgma/Sema6a/Tgfbr3/Thbs1/Tnfaip6",20
"GO:0009259","ribonucleotide metabolic process","22/744","387/28832",0.0568475452196382,2.20299519324276,3.87768313767993,0.000516772950833843,0.002986192553791,0.00167165679361296,"Ak2/Eno1/Eno1b/Fbp1/Fignl1/Gale/Gapdh/Gda/Hk3/Ifng/Igf1/Il4/Itpa/Ldhc/Myh7/Nme1/Nme2/Nme7/Pgk1/Ppara/Rora/Trem2",22
"GO:0032232","negative regulation of actin filament bundle assembly","6/744","40/28832",0.15,5.81290322580645,4.95743605165448,0.00052559973824439,0.00301996126559943,0.00169056036245164,"Coro2b/Kank2/Ppp1r9a/S1pr1/Shank3/Tjp1",6
"GO:0043277","apoptotic cell clearance","6/744","40/28832",0.15,5.81290322580645,4.95743605165448,0.00052559973824439,0.00301996126559943,0.00169056036245164,"C3/Ccl2/Ccr2/Thbs1/Trem2/Tyrobp",6
"GO:0050901","leukocyte tethering or rolling","6/744","40/28832",0.15,5.81290322580645,4.95743605165448,0.00052559973824439,0.00301996126559943,0.00169056036245164,"Ccr2/Ptafr/Sele/Selp/St3gal4/Vcam1",6
"GO:0051693","actin filament capping","6/744","40/28832",0.15,5.81290322580645,4.95743605165448,0.00052559973824439,0.00301996126559943,0.00169056036245164,"Capg/Carmil1/Scin/Sptan1/Sptbn1/Tmod1",6
"GO:0070670","response to interleukin-4","6/744","40/28832",0.15,5.81290322580645,4.95743605165448,0.00052559973824439,0.00301996126559943,0.00169056036245164,"Ccl11/Cd40/Dcstamp/Il4/Mrc1/Nfil3",6
"GO:0006949","syncytium formation","8/744","72/28832",0.111111111111111,4.30585424133811,4.57100210307955,0.00052881401664551,0.0030306208965674,0.00169652757461362,"Adam8/Ccl8/Cxcl10/Dcstamp/Il4/Ocstamp/Trem2/Tyrobp",8
"GO:0055008","cardiac muscle tissue morphogenesis","8/744","72/28832",0.111111111111111,4.30585424133811,4.57100210307955,0.00052881401664551,0.0030306208965674,0.00169652757461362,"Dll4/Dsp/Hey1/Myh7/Notch1/Ryr2/S1pr1/Tgfbr3",8
"GO:0030500","regulation of bone mineralization","9/744","90/28832",0.1,3.8752688172043,4.44628328313095,0.000530337899164397,0.0030306208965674,0.00169652757461362,"Acvr2b/Adrb2/Bmp6/Ccr1/Fam20c/Fgf23/Gja1/Mgp/S1pr1",9
"GO:0009135","purine nucleoside diphosphate metabolic process","11/744","129/28832",0.0852713178294574,3.30449278986413,4.26935704190497,0.000530448461943642,0.0030306208965674,0.00169652757461362,"Ak2/Eno1/Eno1b/Fbp1/Gale/Gapdh/Hk3/Ifng/Igf1/Pgk1/Ppara",11
"GO:0009179","purine ribonucleoside diphosphate metabolic process","11/744","129/28832",0.0852713178294574,3.30449278986413,4.26935704190497,0.000530448461943642,0.0030306208965674,0.00169652757461362,"Ak2/Eno1/Eno1b/Fbp1/Gale/Gapdh/Hk3/Ifng/Igf1/Pgk1/Ppara",11
"GO:0071559","response to transforming growth factor beta","18/744","288/28832",0.0625,2.42204301075269,3.94736669268467,0.000546397084023948,0.0031175321005019,0.0017451800649943,"Acta2/Ccl2/Cldn1/Col1a1/Col3a1/Col4a2/Ctsk/Dcstamp/Il17rd/Il4/Itga8/Ltbp4/Nrros/Ppara/Smad9/Spi1/Tgfbr3/Thbs1",18
"GO:0071333","cellular response to glucose stimulus","14/744","194/28832",0.0721649484536082,2.79658574437424,4.08632951475764,0.000546892237306536,0.0031175321005019,0.0017451800649943,"Ace/Adra2a/Baiap3/Ccl2/Col1a1/Foxo3/Gclc/Gpx1/Igf1/Lrp5/Nr1d1/Tjp1/Trem2/Vcam1",14
"GO:0046434","organophosphate catabolic process","17/744","264/28832",0.0643939393939394,2.49543825350277,3.97270615466128,0.00055127170632569,0.00313896217932581,0.00175717652410012,"Eno1/Eno1b/Fbp1/Gale/Gapdh/Gda/Hk3/Ifng/Igf1/Itpa/Ncf2/Pgk1/Pla2g4c/Pla2g7/Plbd1/Pon1/Ppara",17
"GO:0019216","regulation of lipid metabolic process","22/744","389/28832",0.0565552699228792,2.19166873980706,3.85122205086895,0.000553550859188553,0.00314486470169748,0.00176048072885059,"Acacb/Adgrf5/Adora2b/Adra2a/Bmp6/C3/Ces1g/Ch25h/Dbi/Fabp1/Fabp5/Fmo2/Ifng/Igf1/Il1a/Nr1d1/Pdk4/Ppara/Rora/Sik1/Trem2/Ubr4",22
"GO:0048608","reproductive structure development","22/744","389/28832",0.0565552699228792,2.19166873980706,3.85122205086895,0.000553550859188553,0.00314486470169748,0.00176048072885059,"Ace/Bmp6/C3/Cyp7b1/Foxo3/Fst/Gfra1/Gja1/Igf1/Il1a/Inhba/Kdr/Mmp19/Nanog/Notch1/Patz1/Pkd1/Prdx4/Ptger4/Tnc/Tnfaip6/Wnt2b",22
"GO:0032753","positive regulation of interleukin-4 production","5/744","27/28832",0.185185185185185,7.17642373556352,5.22565745620634,0.00056865002013865,0.0032198058187269,0.00180243241989079,"Epx/Fcer1g/Il33/Irf4/Prg2",5
"GO:0035590","purinergic nucleotide receptor signaling pathway","5/744","27/28832",0.185185185185185,7.17642373556352,5.22565745620634,0.00056865002013865,0.0032198058187269,0.00180243241989079,"Adora2b/Adora3/P2rx1/P2ry2/P2ry6",5
"GO:0061615","glycolytic process through fructose-6-phosphate","5/744","27/28832",0.185185185185185,7.17642373556352,5.22565745620634,0.00056865002013865,0.0032198058187269,0.00180243241989079,"Eno1/Eno1b/Gale/Gapdh/Pgk1",5
"GO:0009154","purine ribonucleotide catabolic process","12/744","151/28832",0.0794701986754967,3.07968382824183,4.17008162793047,0.00057070074692899,0.00322464058447652,0.00180513889941791,"Eno1/Eno1b/Fbp1/Gale/Gapdh/Gda/Hk3/Ifng/Igf1/Itpa/Pgk1/Ppara",12
"GO:0010718","positive regulation of epithelial to mesenchymal transition","7/744","56/28832",0.125,4.84408602150538,4.68627544240435,0.000572689033078702,0.00322464058447652,0.00180513889941791,"Adam8/Col1a1/Glipr2/Il6/Notch1/Olfm1/Rgcc",7
"GO:0032309","icosanoid secretion","7/744","56/28832",0.125,4.84408602150538,4.68627544240435,0.000572689033078702,0.00322464058447652,0.00180513889941791,"Ace/Cyp4a32/Il1a/P2ry2/Pla2r1/Ptges/Tnfsf11",7
"GO:0046638","positive regulation of alpha-beta T cell differentiation","7/744","56/28832",0.125,4.84408602150538,4.68627544240435,0.000572689033078702,0.00322464058447652,0.00180513889941791,"Brd4/Ccr2/Ifng/Il6/Lilrb4a/Malt1/Socs1",7
"GO:0055010","ventricular cardiac muscle tissue morphogenesis","7/744","56/28832",0.125,4.84408602150538,4.68627544240435,0.000572689033078702,0.00322464058447652,0.00180513889941791,"Dll4/Dsp/Hey1/Myh7/Notch1/Ryr2/Tgfbr3",7
"GO:0048286","lung alveolus development","8/744","73/28832",0.10958904109589,4.24686993666225,4.52059233409462,0.000580675751007642,0.00326235366437368,0.00182625050728731,"Ace/Flt4/Igf1/Kdr/Lif/Mmp12/Sftpd/Slc7a11",8
"GO:0170040","proteinogenic amino acid catabolic process","8/744","73/28832",0.10958904109589,4.24686993666225,4.52059233409462,0.000580675751007642,0.00326235366437368,0.00182625050728731,"Aass/Arg1/Arg2/Atp2b4/Hal/Hdc/Kynu/Tdo2",8
"GO:0072073","kidney epithelium development","13/744","173/28832",0.0751445086705202,2.91205171235005,4.10533008359644,0.000583426021719871,0.0032741713103614,0.00183286597090663,"Arg2/Efnb2/Hey1/Kank2/Klf15/Lif/Notch1/Pkd1/Pkd2/Ret/Smad9/Vcan/Wnt2b",13
"GO:0030574","collagen catabolic process","6/744","41/28832",0.146341463414634,5.67112509834776,4.87125612157232,0.000602408012732163,0.00336949100602233,0.0018862254961035,"Ctsb/Ctsk/Ctss/Mmp12/Mmp19/Mmp28",6
"GO:0032743","positive regulation of interleukin-2 production","6/744","41/28832",0.146341463414634,5.67112509834776,4.87125612157232,0.000602408012732163,0.00336949100602233,0.0018862254961035,"Ccr2/Clec7a/Il1a/Irf4/Malt1/Sptbn1",6
"GO:0060351","cartilage development involved in endochondral bone morphogenesis","6/744","41/28832",0.146341463414634,5.67112509834776,4.87125612157232,0.000602408012732163,0.00336949100602233,0.0018862254961035,"Col1a1/Hspg2/Scube2/Stc1/Thbs1/Thbs3",6
"GO:1905039","carboxylic acid transmembrane transport","12/744","152/28832",0.0789473684210526,3.05942275042445,4.14317845038031,0.000605388381033551,0.00338242382427355,0.00189346522800316,"Acacb/Arg1/Arg2/Nfkbie/Per2/Rgs4/Slc16a1/Slc16a11/Slc6a20a/Slc6a9/Slc7a11/Thbs1",12
"GO:0006109","regulation of carbohydrate metabolic process","15/744","219/28832",0.0684931506849315,2.6542937104139,3.99952937772404,0.000608468884076228,0.00339214701673333,0.00189890822621517,"Acacb/Adora2b/Fbp1/Has2/Ifng/Igf1/Il6/P2ry6/Pdk4/Ppara/Ppp1r3c/Ptafr/Ptger4/Rora/Sik1",15
"GO:0140013","meiotic nuclear division","15/744","219/28832",0.0684931506849315,2.6542937104139,3.99952937772404,0.000608468884076228,0.00339214701673333,0.00189890822621517,"Ccnb2/Ccne1/Cks2/Eme1/Fancd2/Fignl1/Gja1/Knl1/Lif/Osm/Pttg1/Rad51/Sgo2a/Ska1/Trip13",15
"GO:0006968","cellular defense response","4/744","16/28832",0.25,9.68817204301075,5.65753785337067,0.000624922638065206,0.00345722228840008,0.00193533706260746,"Ccl17/Ccr2/Il33/Tnfrsf4",4
"GO:0032736","positive regulation of interleukin-13 production","4/744","16/28832",0.25,9.68817204301075,5.65753785337067,0.000624922638065206,0.00345722228840008,0.00193533706260746,"Il33/Il4/Irf4/Tlr4",4
"GO:0034350","regulation of glial cell apoptotic process","4/744","16/28832",0.25,9.68817204301075,5.65753785337067,0.000624922638065206,0.00345722228840008,0.00193533706260746,"Akap12/Ccl12/Igf1/Trem2",4
"GO:0034501","protein localization to kinetochore","4/744","16/28832",0.25,9.68817204301075,5.65753785337067,0.000624922638065206,0.00345722228840008,0.00193533706260746,"Cdk1/Knl1/Kntc1/Spdl1",4
"GO:0051044","positive regulation of membrane protein ectodomain proteolysis","4/744","16/28832",0.25,9.68817204301075,5.65753785337067,0.000624922638065206,0.00345722228840008,0.00193533706260746,"Adam8/Adra2a/Ifng/Rgma",4
"GO:0150079","negative regulation of neuroinflammatory response","4/744","16/28832",0.25,9.68817204301075,5.65753785337067,0.000624922638065206,0.00345722228840008,0.00193533706260746,"Cd200r1/Igf1/Nr1d1/Trem2",4
"GO:1903083","protein localization to condensed chromosome","4/744","16/28832",0.25,9.68817204301075,5.65753785337067,0.000624922638065206,0.00345722228840008,0.00193533706260746,"Cdk1/Knl1/Kntc1/Spdl1",4
"GO:1904894","positive regulation of receptor signaling pathway via STAT","8/744","74/28832",0.108108108108108,4.18947980238303,4.4710784392664,0.00063656995903327,0.00351709658913744,0.00196885441950508,"Cxcl5/Ifng/Il10/Il4/Il5/Il6/Lif/Notch1",8
"GO:0089718","amino acid import across plasma membrane","7/744","57/28832",0.12280701754386,4.75910205621581,4.62348859700553,0.000638524647455019,0.00351709658913744,0.00196885441950508,"Arg1/Arg2/Per2/Rgs4/Slc6a20a/Slc6a9/Slc7a11",7
"GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle","7/744","57/28832",0.12280701754386,4.75910205621581,4.62348859700553,0.000638524647455019,0.00351709658913744,0.00196885441950508,"Knl1/Kntc1/Ska1/Spc24/Spc25/Spdl1/Trip13",7
"GO:1905819","negative regulation of chromosome separation","7/744","57/28832",0.12280701754386,4.75910205621581,4.62348859700553,0.000638524647455019,0.00351709658913744,0.00196885441950508,"Knl1/Kntc1/Ska1/Spc24/Spc25/Spdl1/Trip13",7
"GO:0061041","regulation of wound healing","11/744","132/28832",0.0833333333333333,3.22939068100358,4.17818928755864,0.000643905943069069,0.00354288248240829,0.00198328924341183,"Adra2a/Adtrp/Ccl2/Cldn1/Clec7a/Emilin2/F7/Plau/Ptger4/St3gal4/Thbs1",11
"GO:0061458","reproductive system development","22/744","394/28832",0.0558375634517767,2.16385568473337,3.78576481671426,0.000655622474419782,0.00360343210153413,0.00201718464042294,"Ace/Bmp6/C3/Cyp7b1/Foxo3/Fst/Gfra1/Gja1/Igf1/Il1a/Inhba/Kdr/Mmp19/Nanog/Notch1/Patz1/Pkd1/Prdx4/Ptger4/Tnc/Tnfaip6/Wnt2b",22
